external_id,name,email,phone,plan,monthly_revenue,contract_length_months,signup_date,contract_end_date,last_activity_date,logins_last_30d,feature_usage_score,support_tickets_open,support_tickets_total,nps_score,billing_issues_count,country,industry,company_size,is_churned,churned_at
9681-OXGVC,Telco-9681-OXGVC,,,starter,100.5,,2023-08-18,,2023-12-16,4,62.5,0,0,,2,US,Telecommunications,,true,2024-01-15
6394-HHHZM,Telco-6394-HHHZM,,,starter,20.7,,2023-10-17,,2024-01-15,3,12.5,0,0,,0,US,Telecommunications,,false,
5995-LFTLE,Telco-5995-LFTLE,,,enterprise,25.3,24,2019-04-11,2025-03-10,2024-01-15,3,25.0,0,4,,0,US,Telecommunications,,false,
5180-UCIIQ,Telco-5180-UCIIQ,,,starter,40.05,,2022-03-26,,2023-12-16,2,25.0,0,1,,1,US,Telecommunications,,true,2024-01-15
1932-UEDCX,Telco-1932-UEDCX,,,starter,100.6,,2021-04-30,,2024-01-15,15,62.5,0,2,,0,US,Telecommunications,,false,
7153-OANIO,Telco-7153-OANIO,,,starter,69.95,,2023-12-16,,2023-12-16,4,12.5,0,0,,2,US,Telecommunications,,true,2024-01-15
5188-HGMLP,Telco-5188-HGMLP,,,starter,74.0,,2019-08-09,,2024-01-15,15,25.0,0,4,,0,US,Telecommunications,,false,
0665-XHDJU,Telco-0665-XHDJU,,,enterprise,99.4,24,2018-02-15,2026-01-04,2024-01-15,15,62.5,0,6,,1,US,Telecommunications,,false,
6521-YYTYI,Telco-6521-YYTYI,,,starter,93.3,,2023-12-16,,2023-12-16,4,50.0,0,0,,2,US,Telecommunications,,true,2024-01-15
8878-HMWBV,Telco-8878-HMWBV,,,starter,49.15,,2023-10-17,,2023-12-16,2,25.0,0,0,,2,US,Telecommunications,,true,2024-01-15
8265-HKSOW,Telco-8265-HKSOW,,,enterprise,107.45,24,2018-02-15,2026-01-04,2024-01-15,15,87.5,0,3,,0,US,Telecommunications,,false,
3544-FBCAS,Telco-3544-FBCAS,,,enterprise,83.6,24,2018-02-15,2026-01-04,2024-01-15,8,87.5,0,6,,0,US,Telecommunications,,false,
5331-RGMTT,Telco-5331-RGMTT,,,starter,99.05,,2019-08-09,,2024-01-15,15,62.5,0,4,,0,US,Telecommunications,,false,
4759-PXTAN,Telco-4759-PXTAN,,,growth,80.1,12,2019-03-12,2024-02-14,2024-01-15,8,75.0,0,2,,1,US,Telecommunications,,false,
7054-DMVAS,Telco-7054-DMVAS,,,enterprise,65.3,24,2019-08-09,2025-07-08,2024-01-15,8,50.0,0,4,,0,US,Telecommunications,,false,
3428-MMGUB,Telco-3428-MMGUB,,,enterprise,89.55,24,2019-02-10,2025-01-09,2024-01-15,15,50.0,0,5,,1,US,Telecommunications,,false,
6549-BTYPG,Telco-6549-BTYPG,,,enterprise,60.8,24,2019-02-10,2025-01-09,2024-01-15,8,62.5,0,2,,0,US,Telecommunications,,false,
7823-JSOAG,Telco-7823-JSOAG,,,starter,74.5,,2023-10-17,,2024-01-15,15,25.0,0,0,,1,US,Telecommunications,,false,
3705-RHRFR,Telco-3705-RHRFR,,,enterprise,99.15,24,2018-05-16,2024-04-14,2024-01-15,15,62.5,0,5,,0,US,Telecommunications,,false,
9374-YOLBJ,Telco-9374-YOLBJ,,,starter,19.25,,2023-12-16,,2024-01-15,3,12.5,0,0,,1,US,Telecommunications,,false,
9074-KGVOX,Telco-9074-KGVOX,,,starter,39.45,,2019-12-07,,2024-01-15,8,25.0,0,4,,0,US,Telecommunications,,false,
6128-DAFVY,Telco-6128-DAFVY,,,starter,44.85,,2019-06-10,,2024-01-15,8,25.0,0,4,,0,US,Telecommunications,,false,
9933-QRGTX,Telco-9933-QRGTX,,,enterprise,97.2,24,2019-02-10,2025-01-09,2024-01-15,15,62.5,0,2,,1,US,Telecommunications,,false,
4476-OSWTN,Telco-4476-OSWTN,,,growth,110.55,12,2018-05-16,2024-04-14,2024-01-15,15,87.5,0,2,,0,US,Telecommunications,,false,
3751-KTZEL,Telco-3751-KTZEL,,,starter,35.05,,2023-12-16,,2023-12-16,2,12.5,0,0,,1,US,Telecommunications,,true,2024-01-15
1977-STDKI,Telco-1977-STDKI,,,starter,73.0,,2023-12-16,,2023-12-16,4,25.0,0,0,,2,US,Telecommunications,,true,2024-01-15
5066-GFJMM,Telco-5066-GFJMM,,,starter,19.9,,2023-10-17,,2024-01-15,3,12.5,0,0,,0,US,Telecommunications,,false,
2661-GKBTK,Telco-2661-GKBTK,,,enterprise,76.95,24,2019-02-10,2025-01-09,2024-01-15,8,62.5,0,2,,0,US,Telecommunications,,false,
0458-HEUZG,Telco-0458-HEUZG,,,enterprise,35.4,24,2022-12-21,2024-12-10,2024-01-15,8,25.0,0,0,,0,US,Telecommunications,,false,
7268-WNTCP,Telco-7268-WNTCP,,,enterprise,20.45,24,2018-12-12,2024-11-10,2024-01-15,3,12.5,0,5,,0,US,Telecommunications,,false,
0824-VWDPO,Telco-0824-VWDPO,,,growth,96.75,12,2020-05-05,2024-04-14,2024-01-15,15,62.5,0,3,,0,US,Telecommunications,,false,
8409-WQJUX,Telco-8409-WQJUX,,,growth,54.2,12,2021-12-26,2024-12-10,2024-01-15,8,50.0,0,1,,1,US,Telecommunications,,false,
2578-JQPHZ,Telco-2578-JQPHZ,,,enterprise,100.1,24,2020-06-04,2024-05-14,2024-01-15,15,62.5,0,1,,0,US,Telecommunications,,false,
3278-FSIXX,Telco-3278-FSIXX,,,starter,45.25,,2023-11-16,,2024-01-15,8,12.5,0,0,,0,US,Telecommunications,,false,
5813-UECBU,Telco-5813-UECBU,,,starter,83.85,,2021-04-30,,2023-12-16,4,50.0,0,2,,0,US,Telecommunications,,true,2024-01-15
0328-GRPMV,Telco-0328-GRPMV,,,starter,70.1,,2023-12-16,,2023-12-16,4,12.5,0,0,,2,US,Telecommunications,,true,2024-01-15
9746-UGFAC,Telco-9746-UGFAC,,,growth,20.85,12,2022-03-26,2024-03-15,2024-01-15,3,12.5,0,1,,0,US,Telecommunications,,false,
2946-KIQSP,Telco-2946-KIQSP,,,starter,33.45,,2021-03-01,,2024-01-15,8,25.0,0,1,,0,US,Telecommunications,,false,
0625-AFOHS,Telco-0625-AFOHS,,,enterprise,20.2,24,2021-08-28,2025-08-07,2024-01-15,3,12.5,0,2,,0,US,Telecommunications,,false,
6726-WEXXK,Telco-6726-WEXXK,,,growth,85.9,12,2021-10-27,2024-10-11,2024-01-15,15,50.0,0,2,,1,US,Telecommunications,,false,
4636-OLWOE,Telco-4636-OLWOE,,,growth,61.0,12,2019-08-09,2024-07-13,2024-01-15,8,50.0,0,2,,1,US,Telecommunications,,false,
4342-HENTK,Telco-4342-HENTK,,,starter,70.65,,2023-11-16,,2023-12-16,4,12.5,0,0,,2,US,Telecommunications,,true,2024-01-15
4685-ERGHK,Telco-4685-ERGHK,,,growth,86.9,12,2019-05-11,2024-04-14,2024-01-15,15,37.5,0,4,,1,US,Telecommunications,,false,
0885-HMGPY,Telco-0885-HMGPY,,,enterprise,69.4,24,2018-12-12,2024-11-10,2024-01-15,8,75.0,0,2,,0,US,Telecommunications,,false,
5003-OKNNK,Telco-5003-OKNNK,,,growth,20.35,12,2022-10-22,2024-10-11,2024-01-15,3,12.5,0,1,,0,US,Telecommunications,,false,
4195-SMMNX,Telco-4195-SMMNX,,,starter,20.35,,2023-11-16,,2023-12-16,1,12.5,0,0,,1,US,Telecommunications,,true,2024-01-15
7208-PSIHR,Telco-7208-PSIHR,,,enterprise,104.3,24,2018-04-16,2024-03-15,2024-01-15,15,75.0,0,2,,0,US,Telecommunications,,false,
4012-ZTHBR,Telco-4012-ZTHBR,,,starter,44.95,,2022-04-25,,2024-01-15,8,12.5,0,1,,1,US,Telecommunications,,false,
0489-WMEMG,Telco-0489-WMEMG,,,growth,49.45,12,2022-02-24,2024-02-14,2024-01-15,8,25.0,0,0,,1,US,Telecommunications,,false,
7435-ZNUYY,Telco-7435-ZNUYY,,,growth,20.6,12,2023-07-19,2024-07-13,2024-01-15,3,12.5,0,0,,0,US,Telecommunications,,false,
1354-YZFNB,Telco-1354-YZFNB,,,enterprise,19.55,24,2023-09-17,2025-09-06,2024-01-15,3,12.5,0,0,,0,US,Telecommunications,,false,
6956-SMUCM,Telco-6956-SMUCM,,,starter,99.0,,2023-10-17,,2023-12-16,4,62.5,0,0,,0,US,Telecommunications,,true,2024-01-15
2985-FMWYF,Telco-2985-FMWYF,,,starter,93.5,,2022-02-24,,2024-01-15,15,50.0,0,1,,1,US,Telecommunications,,false,
2812-ENYMO,Telco-2812-ENYMO,,,growth,54.55,12,2021-11-26,2024-11-10,2024-01-15,8,50.0,0,1,,0,US,Telecommunications,,false,
2717-HVIZY,Telco-2717-HVIZY,,,starter,20.05,,2023-05-20,,2024-01-15,3,12.5,0,0,,0,US,Telecommunications,,false,
3223-WZWJM,Telco-3223-WZWJM,,,starter,83.95,,2021-11-26,,2023-12-16,4,37.5,0,2,,2,US,Telecommunications,,true,2024-01-15
3422-GALYP,Telco-3422-GALYP,,,starter,79.45,,2023-11-16,,2024-01-15,15,37.5,0,0,,1,US,Telecommunications,,false,
9053-JZFKV,Telco-9053-JZFKV,,,enterprise,116.2,24,2018-07-15,2020-07-04,2023-12-16,4,100.0,0,2,,0,US,Telecommunications,,true,2024-01-15
2530-ENDWQ,Telco-2530-ENDWQ,,,enterprise,93.7,24,2018-03-17,2020-03-06,2023-12-16,4,50.0,0,5,,0,US,Telecommunications,,true,2024-01-15
2890-WFBHU,Telco-2890-WFBHU,,,growth,79.85,12,2019-03-12,2024-02-14,2024-01-15,8,87.5,0,2,,0,US,Telecommunications,,false,
0327-WFZSY,Telco-0327-WFZSY,,,growth,100.0,12,2020-11-01,2024-10-11,2024-01-15,15,62.5,0,3,,1,US,Telecommunications,,false,
7977-HXJKU,Telco-7977-HXJKU,,,enterprise,19.6,24,2022-04-25,2024-04-14,2024-01-15,3,12.5,0,1,,0,US,Telecommunications,,false,
6615-ZGEDR,Telco-6615-ZGEDR,,,starter,19.7,,2023-12-16,,2023-12-16,1,12.5,0,0,,1,US,Telecommunications,,true,2024-01-15
7033-CLAMM,Telco-7033-CLAMM,,,enterprise,20.2,24,2020-02-05,2026-01-04,2024-01-15,3,12.5,0,4,,0,US,Telecommunications,,false,
4023-RTIQM,Telco-4023-RTIQM,,,growth,50.4,12,2021-06-29,2024-06-13,2024-01-15,8,50.0,0,2,,0,US,Telecommunications,,false,
0864-FVJNJ,Telco-0864-FVJNJ,,,growth,113.35,12,2018-10-13,2024-09-11,2024-01-15,15,100.0,0,2,,1,US,Telecommunications,,false,
7356-IWLFW,Telco-7356-IWLFW,,,starter,80.0,,2020-04-05,,2024-01-15,15,37.5,0,3,,0,US,Telecommunications,,false,
9541-PWTWO,Telco-9541-PWTWO,,,enterprise,80.95,24,2019-10-08,2025-09-06,2024-01-15,8,75.0,0,2,,0,US,Telecommunications,,false,
3967-VQOGC,Telco-3967-VQOGC,,,enterprise,24.9,24,2018-07-15,2024-06-13,2024-01-15,3,25.0,0,5,,0,US,Telecommunications,,false,
7872-RDDLZ,Telco-7872-RDDLZ,,,starter,54.9,,2018-07-15,,2024-01-15,8,37.5,0,5,,1,US,Telecommunications,,false,
9250-WYPLL,Telco-9250-WYPLL,,,starter,75.55,,2023-08-18,,2023-12-16,4,25.0,0,0,,2,US,Telecommunications,,true,2024-01-15
6308-CQRBU,Telco-6308-CQRBU,,,enterprise,109.25,24,2018-03-17,2024-02-14,2024-01-15,15,87.5,0,2,,1,US,Telecommunications,,false,
2754-XBHTB,Telco-2754-XBHTB,,,starter,77.65,,2023-04-20,,2023-12-16,4,25.0,0,0,,0,US,Telecommunications,,true,2024-01-15
1597-LHYNC,Telco-1597-LHYNC,,,starter,95.0,,2021-11-26,,2023-12-16,4,62.5,0,2,,2,US,Telecommunications,,true,2024-01-15
0186-CAERR,Telco-0186-CAERR,,,growth,116.3,12,2018-03-17,2024-02-14,2024-01-15,15,100.0,0,2,,0,US,Telecommunications,,false,
3043-SUDUA,Telco-3043-SUDUA,,,starter,19.9,,2021-05-30,,2024-01-15,3,12.5,0,2,,0,US,Telecommunications,,false,
5442-BHQNG,Telco-5442-BHQNG,,,starter,70.35,,2023-11-16,,2024-01-15,15,12.5,0,0,,1,US,Telecommunications,,false,
2169-RRLFW,Telco-2169-RRLFW,,,enterprise,25.6,24,2018-03-17,2024-02-14,2024-01-15,3,25.0,0,5,,0,US,Telecommunications,,false,
5872-OEQNH,Telco-5872-OEQNH,,,growth,44.45,12,2019-02-10,2025-01-09,2024-01-15,8,37.5,0,5,,1,US,Telecommunications,,false,
3162-KKZXO,Telco-3162-KKZXO,,,growth,100.15,12,2019-07-10,2024-06-13,2024-01-15,15,62.5,0,4,,1,US,Telecommunications,,false,
7055-VKGDA,Telco-7055-VKGDA,,,growth,105.4,12,2019-08-09,2020-08-03,2023-12-16,4,75.0,0,2,,0,US,Telecommunications,,true,2024-01-15
0754-UKWQP,Telco-0754-UKWQP,,,starter,95.85,,2023-11-16,,2023-12-16,4,50.0,0,0,,2,US,Telecommunications,,true,2024-01-15
8873-GLDMH,Telco-8873-GLDMH,,,starter,73.85,,2023-07-19,,2024-01-15,15,25.0,0,0,,0,US,Telecommunications,,false,
5696-JVVQY,Telco-5696-JVVQY,,,enterprise,70.1,24,2020-02-05,2026-01-04,2024-01-15,8,62.5,0,4,,0,US,Telecommunications,,false,
8946-BFWSG,Telco-8946-BFWSG,,,enterprise,25.25,24,2018-11-12,2024-10-11,2024-01-15,3,25.0,0,5,,0,US,Telecommunications,,false,
7493-TPUWZ,Telco-7493-TPUWZ,,,starter,79.15,,2023-12-16,,2023-12-16,4,37.5,0,0,,2,US,Telecommunications,,true,2024-01-15
0547-HURJB,Telco-0547-HURJB,,,starter,21.05,,2023-01-20,,2024-01-15,3,12.5,0,1,,0,US,Telecommunications,,false,
8904-OPDCK,Telco-8904-OPDCK,,,starter,24.95,,2019-08-09,,2024-01-15,8,0.0,0,4,,0,US,Telecommunications,,false,
8845-LWKGE,Telco-8845-LWKGE,,,growth,64.5,12,2021-07-29,2024-07-13,2024-01-15,8,50.0,0,1,,1,US,Telecommunications,,false,
1577-HKTFG,Telco-1577-HKTFG,,,starter,19.65,,2021-07-29,,2023-12-16,1,12.5,0,2,,0,US,Telecommunications,,true,2024-01-15
8752-STIVR,Telco-8752-STIVR,,,starter,79.0,,2023-09-17,,2023-12-16,4,25.0,0,0,,2,US,Telecommunications,,true,2024-01-15
0691-NIKRI,Telco-0691-NIKRI,,,growth,105.95,12,2020-10-02,2024-09-11,2024-01-15,15,75.0,0,1,,0,US,Telecommunications,,false,
5022-JNQEQ,Telco-5022-JNQEQ,,,starter,75.85,,2023-04-20,,2024-01-15,15,25.0,0,0,,1,US,Telecommunications,,false,
4558-FANTW,Telco-4558-FANTW,,,starter,91.85,,2022-08-23,,2023-12-16,4,50.0,0,0,,2,US,Telecommunications,,true,2024-01-15
3249-VHRIP,Telco-3249-VHRIP,,,enterprise,43.6,24,2018-12-12,2024-11-10,2024-01-15,8,37.5,0,5,,0,US,Telecommunications,,false,
3736-BLEPA,Telco-3736-BLEPA,,,growth,91.25,12,2021-09-27,2024-09-11,2024-01-15,15,50.0,0,1,,0,US,Telecommunications,,false,
4701-LKOZD,Telco-4701-LKOZD,,,enterprise,89.75,24,2018-04-16,2024-03-15,2024-01-15,8,100.0,0,2,,0,US,Telecommunications,,false,
6603-QWSPR,Telco-6603-QWSPR,,,enterprise,104.4,24,2020-04-05,2024-03-15,2024-01-15,15,75.0,0,1,,0,US,Telecommunications,,false,
9921-QFQUL,Telco-9921-QFQUL,,,starter,90.15,,2022-02-24,,2024-01-15,15,50.0,0,1,,0,US,Telecommunications,,false,
1929-ZCBHE,Telco-1929-ZCBHE,,,growth,40.3,12,2020-03-06,2024-02-14,2024-01-15,8,37.5,0,1,,1,US,Telecommunications,,false,
4378-MYPGO,Telco-4378-MYPGO,,,enterprise,105.25,24,2018-06-15,2024-05-14,2024-01-15,15,75.0,0,5,,0,US,Telecommunications,,false,
8651-ENBZX,Telco-8651-ENBZX,,,growth,106.0,12,2019-02-10,2020-02-05,2023-12-16,4,75.0,0,2,,2,US,Telecommunications,,true,2024-01-15
4129-LYCOI,Telco-4129-LYCOI,,,enterprise,104.0,24,2018-07-15,2024-06-13,2024-01-15,15,75.0,0,2,,1,US,Telecommunications,,false,
7798-JVXYM,Telco-7798-JVXYM,,,starter,69.65,,2022-11-21,,2024-01-15,8,50.0,0,0,,1,US,Telecommunications,,false,
8647-SDTWQ,Telco-8647-SDTWQ,,,starter,74.3,,2019-05-11,,2024-01-15,15,25.0,0,4,,1,US,Telecommunications,,false,
2696-ECXKC,Telco-2696-ECXKC,,,growth,100.9,12,2019-07-10,2024-06-13,2024-01-15,15,62.5,0,4,,0,US,Telecommunications,,false,
2081-KJSQF,Telco-2081-KJSQF,,,starter,20.25,,2023-12-16,,2024-01-15,3,12.5,0,0,,0,US,Telecommunications,,false,
7623-TRNQN,Telco-7623-TRNQN,,,starter,49.9,,2023-12-16,,2023-12-16,2,25.0,0,0,,1,US,Telecommunications,,true,2024-01-15
3323-CPBWR,Telco-3323-CPBWR,,,starter,96.9,,2022-02-24,,2024-01-15,15,62.5,0,0,,0,US,Telecommunications,,false,
9330-IJWIO,Telco-9330-IJWIO,,,starter,100.35,,2022-12-21,,2023-12-16,4,62.5,0,1,,2,US,Telecommunications,,true,2024-01-15
3384-CTMSF,Telco-3384-CTMSF,,,starter,104.1,,2020-03-06,,2024-01-15,15,75.0,0,3,,1,US,Telecommunications,,false,
0902-RFHOF,Telco-0902-RFHOF,,,growth,20.1,12,2020-12-01,2024-11-10,2024-01-15,3,12.5,0,3,,0,US,Telecommunications,,false,
9286-DOJGF,Telco-9286-DOJGF,,,starter,74.95,,2020-12-01,,2023-12-16,4,25.0,0,3,,0,US,Telecommunications,,true,2024-01-15
6048-QBXKL,Telco-6048-QBXKL,,,starter,56.55,,2023-11-16,,2024-01-15,8,37.5,0,0,,0,US,Telecommunications,,false,
9661-MHUMO,Telco-9661-MHUMO,,,starter,49.25,,2023-12-16,,2023-12-16,2,25.0,0,0,,0,US,Telecommunications,,true,2024-01-15
7718-RXDGG,Telco-7718-RXDGG,,,starter,68.6,,2022-10-22,,2024-01-15,15,12.5,0,1,,0,US,Telecommunications,,false,
1025-FALIX,Telco-1025-FALIX,,,starter,69.05,,2021-11-26,,2024-01-15,15,12.5,0,2,,0,US,Telecommunications,,false,
3451-VAWLI,Telco-3451-VAWLI,,,enterprise,19.7,24,2021-03-01,2025-02-08,2024-01-15,3,12.5,0,2,,0,US,Telecommunications,,false,
3407-QGWLG,Telco-3407-QGWLG,,,starter,20.05,,2023-10-17,,2024-01-15,3,12.5,0,0,,0,US,Telecommunications,,false,
1842-EZJMK,Telco-1842-EZJMK,,,starter,103.7,,2019-12-07,,2023-12-16,4,75.0,0,2,,2,US,Telecommunications,,true,2024-01-15
2347-WKKAE,Telco-2347-WKKAE,,,starter,94.4,,2020-08-03,,2024-01-15,15,62.5,0,3,,1,US,Telecommunications,,false,
8735-DCXNF,Telco-8735-DCXNF,,,starter,54.95,,2023-03-21,,2024-01-15,8,37.5,0,0,,0,US,Telecommunications,,false,
3214-IYUUQ,Telco-3214-IYUUQ,,,growth,93.7,12,2019-01-11,2024-12-10,2024-01-15,15,62.5,0,2,,0,US,Telecommunications,,false,
1936-UAFEH,Telco-1936-UAFEH,,,enterprise,110.25,24,2018-06-15,2024-05-14,2024-01-15,15,87.5,0,2,,0,US,Telecommunications,,false,
3587-PMCOY,Telco-3587-PMCOY,,,growth,98.9,12,2023-03-21,2024-03-15,2024-01-15,15,62.5,0,0,,1,US,Telecommunications,,false,
8079-XRJRS,Telco-8079-XRJRS,,,growth,89.75,12,2018-09-13,2019-09-08,2023-12-16,4,62.5,0,5,,2,US,Telecommunications,,true,2024-01-15
1027-LKKQQ,Telco-1027-LKKQQ,,,enterprise,80.45,24,2018-02-15,2026-01-04,2024-01-15,8,75.0,0,3,,0,US,Telecommunications,,false,
7148-XZPHA,Telco-7148-XZPHA,,,starter,79.4,,2019-07-10,,2024-01-15,15,37.5,0,2,,1,US,Telecommunications,,false,
8073-IJDCM,Telco-8073-IJDCM,,,starter,20.3,,2023-12-16,,2023-12-16,1,12.5,0,0,,1,US,Telecommunications,,true,2024-01-15
5309-TAIKL,Telco-5309-TAIKL,,,starter,62.8,,2023-06-19,,2024-01-15,8,50.0,0,0,,0,US,Telecommunications,,false,
6856-RAURS,Telco-6856-RAURS,,,starter,74.9,,2023-11-16,,2024-01-15,15,25.0,0,0,,0,US,Telecommunications,,false,
8778-LMWTJ,Telco-8778-LMWTJ,,,starter,74.85,,2023-04-20,,2024-01-15,15,25.0,0,0,,1,US,Telecommunications,,false,
9717-IOAAF,Telco-9717-IOAAF,,,enterprise,25.85,24,2021-10-27,2025-10-06,2024-01-15,3,25.0,0,2,,0,US,Telecommunications,,false,
8884-ADFVN,Telco-8884-ADFVN,,,starter,101.95,,2023-06-19,,2023-12-16,4,62.5,0,0,,2,US,Telecommunications,,true,2024-01-15
2845-KDHVX,Telco-2845-KDHVX,,,enterprise,68.3,24,2018-10-13,2024-09-11,2024-01-15,8,62.5,0,2,,0,US,Telecommunications,,false,
0848-SOMKO,Telco-0848-SOMKO,,,enterprise,48.4,24,2018-04-16,2024-03-15,2024-01-15,8,50.0,0,2,,0,US,Telecommunications,,false,
2720-WGKHP,Telco-2720-WGKHP,,,starter,94.0,,2023-11-16,,2023-12-16,4,50.0,0,0,,2,US,Telecommunications,,true,2024-01-15
6734-FQAJX,Telco-6734-FQAJX,,,enterprise,105.05,24,2018-07-15,2024-06-13,2024-01-15,15,75.0,0,2,,1,US,Telecommunications,,false,
2869-ADAWR,Telco-2869-ADAWR,,,starter,89.3,,2020-05-05,,2023-12-16,4,50.0,0,3,,0,US,Telecommunications,,true,2024-01-15
1535-VTJOQ,Telco-1535-VTJOQ,,,enterprise,25.15,24,2022-01-25,2026-01-04,2024-01-15,3,25.0,0,2,,0,US,Telecommunications,,false,
6368-TZZDT,Telco-6368-TZZDT,,,enterprise,19.5,24,2023-09-17,2025-09-06,2024-01-15,3,12.5,0,0,,0,US,Telecommunications,,false,
0943-ZQPXH,Telco-0943-ZQPXH,,,starter,92.95,,2020-06-04,,2024-01-15,15,50.0,0,3,,0,US,Telecommunications,,false,
1293-BSEUN,Telco-1293-BSEUN,,,enterprise,20.7,24,2018-02-15,2026-01-04,2024-01-15,3,12.5,0,6,,0,US,Telecommunications,,false,
9894-EZEWG,Telco-9894-EZEWG,,,starter,74.3,,2023-12-16,,2023-12-16,4,25.0,0,0,,0,US,Telecommunications,,true,2024-01-15
1302-TPUBN,Telco-1302-TPUBN,,,enterprise,19.35,24,2018-08-14,2024-07-13,2024-01-15,3,12.5,0,5,,0,US,Telecommunications,,false,
7851-FLGGQ,Telco-7851-FLGGQ,,,starter,44.65,,2023-12-16,,2023-12-16,2,37.5,0,0,,1,US,Telecommunications,,true,2024-01-15
0637-UBJRP,Telco-0637-UBJRP,,,starter,84.05,,2022-12-21,,2023-12-16,4,37.5,0,1,,2,US,Telecommunications,,true,2024-01-15
0940-OUQEC,Telco-0940-OUQEC,,,starter,80.7,,2023-03-21,,2023-12-16,4,37.5,0,0,,0,US,Telecommunications,,true,2024-01-15
2378-VTKDH,Telco-2378-VTKDH,,,starter,104.35,,2018-09-13,,2024-01-15,15,75.0,0,5,,1,US,Telecommunications,,false,
0927-CNGRH,Telco-0927-CNGRH,,,starter,19.55,,2023-12-16,,2024-01-15,3,12.5,0,0,,0,US,Telecommunications,,false,
8608-OZTLB,Telco-8608-OZTLB,,,growth,74.05,12,2020-12-01,2024-11-10,2024-01-15,8,75.0,0,1,,1,US,Telecommunications,,false,
2335-GSODA,Telco-2335-GSODA,,,enterprise,40.1,24,2022-02-24,2024-02-14,2024-01-15,8,37.5,0,0,,0,US,Telecommunications,,false,
1952-DVVSW,Telco-1952-DVVSW,,,growth,20.1,12,2023-03-21,2024-03-15,2024-01-15,3,12.5,0,0,,0,US,Telecommunications,,false,
0702-PGIBZ,Telco-0702-PGIBZ,,,starter,101.7,,2023-09-17,,2023-12-16,4,62.5,0,0,,2,US,Telecommunications,,true,2024-01-15
6656-GULJQ,Telco-6656-GULJQ,,,enterprise,83.55,24,2018-02-15,2026-01-04,2024-01-15,8,87.5,0,3,,0,US,Telecommunications,,false,
9853-JFZDU,Telco-9853-JFZDU,,,starter,56.85,,2021-03-01,,2024-01-15,8,37.5,0,1,,1,US,Telecommunications,,false,
1963-VAUKV,Telco-1963-VAUKV,,,starter,20.4,,2023-12-16,,2023-12-16,1,12.5,0,0,,1,US,Telecommunications,,true,2024-01-15
3777-XROBG,Telco-3777-XROBG,,,enterprise,19.55,24,2019-04-11,2025-03-10,2024-01-15,3,12.5,0,4,,0,US,Telecommunications,,false,
6994-FGRHH,Telco-6994-FGRHH,,,growth,106.15,12,2018-04-16,2024-03-15,2024-01-15,15,75.0,0,2,,1,US,Telecommunications,,false,
4000-VGMQP,Telco-4000-VGMQP,,,growth,78.95,12,2020-12-01,2024-11-10,2024-01-15,8,75.0,0,3,,0,US,Telecommunications,,false,
3999-WRNGR,Telco-3999-WRNGR,,,starter,49.75,,2019-02-10,,2024-01-15,8,37.5,0,5,,1,US,Telecommunications,,false,
3466-RITXD,Telco-3466-RITXD,,,starter,92.4,,2021-11-26,,2024-01-15,15,62.5,0,2,,0,US,Telecommunications,,false,
2680-XKKNJ,Telco-2680-XKKNJ,,,growth,58.2,12,2023-05-20,2024-05-14,2024-01-15,8,50.0,0,0,,0,US,Telecommunications,,false,
3058-HJCUY,Telco-3058-HJCUY,,,growth,102.6,12,2020-09-02,2021-08-28,2023-12-16,4,75.0,0,1,,2,US,Telecommunications,,true,2024-01-15
2974-GGUXS,Telco-2974-GGUXS,,,starter,91.95,,2021-01-30,,2024-01-15,15,50.0,0,3,,0,US,Telecommunications,,false,
7994-XIRTR,Telco-7994-XIRTR,,,growth,65.25,12,2019-08-09,2024-07-13,2024-01-15,8,50.0,0,2,,0,US,Telecommunications,,false,
3259-FDWOY,Telco-3259-FDWOY,,,enterprise,106.0,24,2018-03-17,2020-03-06,2023-12-16,4,75.0,0,5,,0,US,Telecommunications,,true,2024-01-15
2101-RANCD,Telco-2101-RANCD,,,starter,73.1,,2019-07-10,,2024-01-15,15,25.0,0,4,,1,US,Telecommunications,,false,
7921-BEPCI,Telco-7921-BEPCI,,,enterprise,59.75,24,2018-02-15,2026-01-04,2024-01-15,8,50.0,0,6,,0,US,Telecommunications,,false,
0807-ZABDG,Telco-0807-ZABDG,,,starter,55.1,,2023-10-17,,2023-12-16,2,37.5,0,0,,1,US,Telecommunications,,true,2024-01-15
8510-TMWYB,Telco-8510-TMWYB,,,enterprise,59.8,24,2019-08-09,2025-07-08,2024-01-15,8,50.0,0,4,,0,US,Telecommunications,,false,
3258-ZKPAI,Telco-3258-ZKPAI,,,enterprise,116.6,24,2018-02-15,2026-01-04,2024-01-15,15,100.0,0,3,,0,US,Telecommunications,,false,
1428-IEDPR,Telco-1428-IEDPR,,,enterprise,109.3,24,2019-10-08,2025-09-06,2024-01-15,15,87.5,0,2,,1,US,Telecommunications,,false,
5298-GSTLM,Telco-5298-GSTLM,,,growth,101.4,12,2019-02-10,2025-01-09,2024-01-15,15,62.5,0,5,,0,US,Telecommunications,,false,
4450-YOOHP,Telco-4450-YOOHP,,,starter,50.65,,2020-11-01,,2024-01-15,8,37.5,0,3,,0,US,Telecommunications,,false,
6728-CZFEI,Telco-6728-CZFEI,,,growth,56.15,12,2022-10-22,2024-10-11,2024-01-15,8,25.0,0,1,,0,US,Telecommunications,,false,
