external_id,name,email,phone,plan,monthly_revenue,contract_length_months,signup_date,contract_end_date,last_activity_date,logins_last_30d,feature_usage_score,support_tickets_open,support_tickets_total,nps_score,billing_issues_count,country,industry,company_size,is_churned,churned_at
EXT-2443,"Cox, Davis and White",escott@hines-ramos.com,497-905-4669,starter,55.11,,2023-08-06,,2026-05-27,7,0.0,2,8,-16,2,SG,HRTech,large,true,2026-05-04
EXT-2444,Hunt-Weber,nathaniel68@baker-hutchinson.com,+1-303-580-2146x296,enterprise,2302.69,,2022-02-08,,2026-06-05,13,90.7,0,0,70,0,AU,MarTech,mid,false,
EXT-2445,Sawyer-Caldwell,steven87@miller.com,(663)965-1559x7371,starter,63.11,,2022-12-23,,2026-04-02,3,48.5,2,7,-29,2,IN,HRTech,large,true,2024-02-24
EXT-2446,Gardner Group,danielleflores@huerta.com,(467)330-3064x421,starter,92.76,,2022-05-08,,2026-06-11,14,77.2,0,0,72,1,IN,E-commerce,mid,false,
EXT-2447,Sullivan-Evans,hsavage@caldwell.com,9169542356,enterprise,2133.75,12,2022-06-11,2023-06-01,2026-06-09,18,35.5,0,1,83,0,SG,SaaS,mid,false,
EXT-2448,"Barker, Martin and Horton",rita96@hoffman.com,499-925-5027,enterprise,4638.07,,2024-12-21,,2026-03-04,4,43.0,2,5,5,1,FR,PropTech,small,true,2025-06-04
EXT-2449,Wilson-Cordova,ubaker@mcneil.info,+1-591-503-3682x9635,starter,51.07,,2024-10-29,,2026-06-08,23,47.3,0,1,59,1,AU,EdTech,large,false,
EXT-2450,"Ray, Smith and Cervantes",turnerkurt@lyons.info,(465)858-6851x27652,starter,160.84,,2022-10-16,,2026-06-08,26,82.8,0,1,46,1,FR,SaaS,large,false,
EXT-2451,Mitchell-Keller,swalters@pace.com,310-996-1798,enterprise,3811.46,,2024-05-18,,2026-06-04,17,75.9,0,3,26,0,US,PropTech,small,false,
EXT-2452,"Perkins, Johnson and Roberts",xlewis@arnold-wilson.info,657-666-0538,free,0.00,,2022-01-01,,2026-06-12,26,80.5,0,0,39,1,DE,FinTech,mid,false,
EXT-2453,"Baker, Roberson and Pope",anunez@johnson-johnson.com,895.452.9638x63960,enterprise,1872.99,,2023-07-22,,2026-06-06,13,60.5,0,0,47,0,DE,E-commerce,mid,false,
EXT-2454,"Myers, Chandler and Powell",zachary63@mckinney.net,396-248-2531,starter,100.02,,2022-12-02,,2026-05-11,2,26.1,1,5,17,0,AU,PropTech,large,true,2024-06-01
EXT-2455,Smith-Carrillo,anthonyzimmerman@armstrong.com,652.333.4383x640,free,0.00,,2024-03-11,,2026-03-21,5,30.8,3,5,,1,CA,MarTech,small,true,2024-12-17
EXT-2456,Burton Ltd,rodriguezsara@rodriguez.com,(211)875-3617,growth,696.90,24,2022-02-14,2024-02-01,2026-06-08,18,71.1,1,1,58,0,BR,HealthTech,small,false,
EXT-2457,Tucker Ltd,clarkrobert@schultz-hayes.com,(740)929-9015,free,0.00,,2023-02-19,,2026-02-19,0,10.4,3,3,30,0,DE,MarTech,large,true,2024-04-10
EXT-2458,"Greene, Smith and Boyd",sara39@herrera.net,001-923-551-3052x312,starter,166.83,,2024-05-31,,2026-06-01,25,56.8,0,0,54,0,NL,E-commerce,large,false,
EXT-2459,Bailey PLC,stuart76@potts.com,+1-646-719-9423x7676,starter,112.65,,2022-02-13,,2026-05-28,18,68.2,0,1,49,0,CA,HealthTech,mid,false,
EXT-2460,"Rodriguez, Reyes and Gonzalez",nathaniel17@preston.com,001-464-798-5601,growth,967.81,12,2024-07-02,2025-07-01,2026-05-25,27,61.1,0,0,85,0,GB,E-commerce,large,false,
EXT-2461,Gibbs-Howard,lewisnathan@chan.com,505-337-9538x16493,growth,683.38,24,2023-02-16,2025-02-01,2026-06-05,15,71.3,1,1,67,0,GB,MarTech,mid,false,
EXT-2462,"Ramirez, Franklin and Ware",berrydebbie@avila.com,4777046117,starter,104.64,,2022-05-23,,2026-06-12,19,49.3,0,1,48,0,SG,E-commerce,small,false,
EXT-2463,"Reyes, Ray and Mitchell",buckjustin@johnson-ferguson.net,7507171644,starter,172.49,,2024-09-04,,2026-05-08,6,0.0,3,5,-15,2,NL,FinTech,large,false,
EXT-2464,Miller-Hampton,zsalazar@horton-gibson.com,(491)303-0021x563,starter,189.03,,2024-02-25,,2026-03-30,5,39.7,2,6,-7,2,IN,HRTech,mid,true,2025-05-24
EXT-2465,Ramsey LLC,villamiranda@ware-williams.com,714-459-6422x9712,starter,74.73,,2023-05-25,,2026-04-23,6,11.6,1,3,,0,FR,HealthTech,large,true,2024-09-05
EXT-2466,"Barron, Church and Gutierrez",hbarnett@allen.com,273-514-4158x33117,enterprise,2973.50,24,2023-12-14,2025-12-01,2026-05-08,25,54.2,0,0,52,0,AU,SaaS,large,false,
EXT-2467,Santiago Group,glopez@clark-garza.net,554.872.8123x56798,growth,980.26,24,2024-03-28,2026-03-01,2026-06-08,13,67.6,0,2,27,0,FR,LegalTech,large,false,
EXT-2468,Jones Group,ginalynn@wong.com,707.624.0787,growth,436.89,,2022-10-17,,2026-05-27,16,71.4,0,0,65,0,GB,PropTech,small,false,
EXT-2469,Mcintosh Inc,ryan26@jordan.com,606-963-4362,enterprise,2704.55,,2022-03-01,,2026-06-11,17,70.3,0,0,58,1,NL,HRTech,mid,false,
EXT-2470,"Hamilton, Maldonado and Lucas",robinsonbrian@johnston.com,+1-514-639-6661,free,0.00,,2024-06-10,,2026-04-19,5,22.7,3,7,34,5,AU,LegalTech,small,false,
EXT-2471,Harris-Floyd,dana94@smith.org,843.725.1225x7207,growth,946.31,12,2022-07-01,2023-07-01,2026-05-28,25,79.2,0,2,73,0,BR,SaaS,small,false,
EXT-2472,Thompson LLC,jacksonkathleen@wheeler.org,5734710094,enterprise,2636.38,24,2022-11-05,2024-11-01,2026-06-04,19,56.9,0,1,73,0,FR,MarTech,mid,false,
EXT-2473,Rowe Inc,linda57@navarro-fritz.com,+1-274-457-0545x8971,growth,725.11,,2023-05-05,,2026-06-04,23,82.7,0,0,45,0,IN,FinTech,large,false,
EXT-2474,Chase-Hopkins,michaeljohnson@figueroa.com,761.748.7824,growth,724.08,24,2023-10-25,2025-10-01,2026-04-05,5,16.9,9,11,,2,BR,HealthTech,mid,true,2025-10-10
EXT-2475,Lawrence-Landry,kyle09@miles.info,001-654-410-7272,enterprise,4222.73,12,2023-05-07,2024-05-01,2026-03-29,9,1.9,1,6,-9,1,FR,HealthTech,large,false,
EXT-2476,Tucker-Brown,alexis03@petersen-martinez.info,306-650-0425x4882,growth,878.52,,2022-02-04,,2026-06-10,18,79.7,1,1,80,0,CA,PropTech,large,true,2024-03-24
EXT-2477,Ferrell and Sons,frichards@robinson-kennedy.com,466.861.4494,free,0.00,,2024-10-08,,2026-03-20,3,42.3,3,7,77,5,SG,SaaS,large,false,
EXT-2478,"Liu, Brock and Taylor",johnbutler@turner.com,001-978-726-6128,growth,563.88,,2022-07-15,,2026-06-06,24,74.9,0,2,94,0,BR,LegalTech,mid,false,
EXT-2479,"Donovan, Marquez and Mcdonald",aowens@johnson-hansen.biz,629-243-9852,growth,949.86,,2022-02-01,,2026-06-02,21,45.3,1,1,54,0,IN,FinTech,large,false,
EXT-2480,Martinez-Santiago,haguirre@combs-miller.com,+1-215-591-4975x0198,enterprise,4541.47,,2024-03-04,,2026-04-22,4,48.6,1,4,36,2,US,SaaS,large,true,2024-07-15
EXT-2481,"Thomas, Yang and Simpson",pattybowman@turner.com,393.911.0291x8133,starter,83.36,,2022-07-22,,2026-06-03,15,85.4,0,0,40,1,IN,E-commerce,mid,false,
EXT-2482,Wall Group,hbrown@sullivan-mcgrath.com,+1-449-479-1620,growth,782.42,24,2023-11-08,2025-11-01,2026-06-02,14,38.4,0,1,36,0,IN,PropTech,mid,false,
EXT-2483,"Sandoval, Jackson and Harmon",thomasroberts@garcia.com,(261)676-6204x7196,starter,122.95,,2023-09-09,,2026-04-11,3,48.1,5,7,13,2,AU,InsurTech,small,false,
EXT-2484,Brewer Ltd,wwilliams@mcdonald.info,402-458-8358x681,free,0.00,,2024-05-07,,2026-02-01,1,37.9,4,8,-28,2,IN,LegalTech,large,true,2024-10-11
EXT-2485,Rios-Hart,yespinoza@ramirez.com,(717)867-9298x8425,growth,951.19,24,2022-05-18,2024-05-01,2026-06-08,16,71.9,1,1,52,0,IN,HRTech,large,false,
EXT-2486,Williams Ltd,jesseortega@villa-alvarez.com,001-731-226-6109x410,starter,162.51,,2024-07-17,,2026-05-23,4,6.6,6,8,24,4,US,PropTech,mid,true,2026-05-24
EXT-2487,Morris Ltd,ogray@hawkins.com,332.568.3190,starter,116.66,,2023-10-04,,2026-05-30,17,41.1,2,2,49,0,DE,MarTech,large,false,
EXT-2488,Patrick Inc,kim98@peterson.net,833.897.8559x8217,starter,176.06,,2023-10-31,,2026-06-07,15,55.3,0,0,-2,0,FR,E-commerce,small,false,
EXT-2489,Carroll and Sons,craig73@guzman.com,544.665.1241,growth,660.73,12,2024-06-02,2025-06-01,2026-06-11,25,71.5,1,2,53,0,GB,InsurTech,large,false,
EXT-2490,Montgomery-Gardner,aguilarsharon@delgado-johnson.biz,235-702-3850x371,enterprise,4876.31,,2022-12-09,,2026-06-09,17,75.9,2,3,78,0,AU,SaaS,small,false,
EXT-2491,Dodson PLC,claytimothy@nelson.com,2782356743,starter,87.44,,2024-01-29,,2026-06-11,27,47.0,0,0,97,0,BR,SaaS,mid,false,
EXT-2492,Ayala and Sons,vfleming@tran.biz,001-762-866-8217x195,starter,61.43,,2024-09-02,,2026-05-17,18,60.4,0,2,100,0,FR,HRTech,large,false,
EXT-2493,Allen Inc,perezjulie@bradley.com,7105272405,free,0.00,,2024-03-16,,2026-06-08,16,59.1,0,4,11,0,IN,PropTech,mid,false,
EXT-2494,Anderson-Sanders,douglascharles@harris.com,245.784.3845x881,starter,102.14,,2022-01-06,,2026-03-28,6,65.4,1,6,10,1,CA,PropTech,large,false,
EXT-2495,Thornton-Howell,christian28@torres.com,952-203-7710,starter,152.60,,2024-01-22,,2026-06-08,21,92.8,0,0,,0,GB,E-commerce,small,false,
EXT-2496,Ramirez-Cruz,brownmelissa@simpson-roy.biz,703.236.2680x408,enterprise,4047.17,24,2023-05-01,2025-05-01,2026-06-02,27,68.1,0,0,,0,AU,LegalTech,large,false,
EXT-2497,"Webster, Rogers and Clayton",lisa93@peterson.biz,(801)986-4876x99842,growth,453.46,12,2024-07-19,2025-07-01,2026-05-22,21,58.6,0,2,40,0,DE,MarTech,small,false,
EXT-2498,"Riddle, Allen and Velez",lauren41@wise.com,001-260-394-5449,starter,73.38,,2022-01-05,,2026-06-12,23,66.5,0,0,99,0,FR,LegalTech,large,false,
EXT-2499,Carroll-Morris,melanie77@gonzales.com,(378)936-0914x985,free,0.00,,2025-02-01,,2026-04-15,3,52.5,2,7,28,0,FR,PropTech,mid,true,2025-05-22
EXT-2500,Scott LLC,misty23@thompson.com,502-287-9508,starter,120.13,,2024-07-13,,2026-06-07,15,69.1,1,2,97,0,US,InsurTech,mid,false,
EXT-2501,"Braun, Hester and Smith",amber09@bailey.net,618.413.3595x616,starter,96.97,,2022-06-24,,2026-06-10,22,62.2,0,0,64,0,BR,E-commerce,small,false,
EXT-2502,Nguyen LLC,theresa57@howell-martin.com,829-201-9358x8953,enterprise,3019.34,,2022-05-30,,2026-06-10,15,86.9,0,0,60,0,CA,HealthTech,mid,false,
EXT-2503,"Barber, James and Cuevas",friedmansusan@cunningham.net,001-568-618-0978x875,starter,86.16,,2024-01-16,,2026-01-27,12,26.9,0,1,,2,FR,MarTech,large,true,2025-11-21
EXT-2504,Murphy LLC,stephengoodman@steele.biz,(515)488-1579x376,free,0.00,,2022-11-10,,2026-03-18,4,32.5,0,3,10,1,SG,FinTech,small,true,2023-02-28
EXT-2505,"Sanchez, Blankenship and Craig",catherineflynn@edwards-miller.biz,329.473.2702x16487,enterprise,3110.94,24,2023-12-21,2025-12-01,2026-06-05,11,65.8,0,0,49,0,DE,HRTech,large,false,
EXT-2506,Bass Inc,veronicaanderson@sellers.biz,001-383-741-5599x910,starter,74.24,,2024-12-03,,2026-03-13,4,13.7,1,3,-20,2,DE,EdTech,large,true,2025-06-05
EXT-2507,Lozano-Mccoy,eroberts@taylor.net,920-499-5765,growth,559.70,12,2024-03-23,2025-03-01,2026-06-07,23,51.7,0,0,52,1,GB,SaaS,small,false,
EXT-2508,"Sharp, Ramirez and Mejia",kennethpeterson@holmes.biz,756-352-2036x8499,starter,176.39,,2023-01-18,,2026-04-01,8,24.9,4,4,12,0,CA,LegalTech,small,true,2024-12-21
EXT-2509,Mitchell-Wilson,tommy32@crosby-green.org,001-513-242-1388x209,free,0.00,,2022-01-14,,2026-04-22,7,8.6,2,3,-6,2,US,E-commerce,small,false,
EXT-2510,Wall-Johnson,juangould@dennis-meyer.info,511-376-7412x4151,starter,108.08,,2024-06-06,,2026-05-24,6,21.8,0,5,18,0,DE,LegalTech,mid,true,2026-06-08
EXT-2511,Moore-Rogers,gmccoy@waters.com,(618)953-8003x29633,growth,582.33,,2024-01-16,,2026-06-06,21,66.9,0,0,35,1,US,HRTech,small,false,
EXT-2512,Washington and Sons,mcampbell@liu.com,8616789320,starter,167.48,,2024-01-11,,2026-06-12,13,74.2,0,1,76,0,NL,HRTech,small,false,
EXT-2513,"James, Silva and Little",lmoreno@pittman-golden.info,769.558.7413x1467,growth,600.78,,2024-03-27,,2026-06-07,19,75.6,0,0,52,0,CA,HealthTech,large,false,
EXT-2514,"Coleman, Thompson and Huber",baileyraymond@ayala.info,+1-663-704-4836x085,enterprise,2628.84,,2022-08-13,,2026-05-29,22,74.2,0,0,32,0,BR,InsurTech,small,false,
EXT-2515,Myers-Ramos,dgreen@washington-robinson.com,276-239-2831x9952,starter,112.41,,2022-10-01,,2026-06-12,23,62.1,0,1,9,0,CA,LegalTech,large,false,
EXT-2516,Davis-Bush,katie81@williams.com,+1-563-242-5563,growth,574.19,12,2024-07-10,2025-07-01,2026-06-08,19,81.1,0,0,60,0,IN,SaaS,small,false,
EXT-2517,Bruce PLC,masonlacey@moore.com,330.341.6624,enterprise,2554.23,24,2023-08-28,2025-08-01,2026-06-10,27,78.5,0,0,98,0,BR,FinTech,small,false,
EXT-2518,Wagner Ltd,vsmith@jacobs.biz,994.556.8044,growth,712.14,12,2022-08-25,2023-08-01,2026-06-10,21,67.7,1,1,36,0,AU,E-commerce,mid,false,
EXT-2519,Baker Ltd,bbennett@walker.net,374-988-3607x658,starter,107.17,,2023-01-27,,2026-06-09,21,57.8,0,0,79,0,SG,HRTech,large,false,
EXT-2520,Lane Inc,cwise@woods-rodriguez.com,921-518-2379x31269,growth,906.48,,2024-03-22,,2026-05-30,23,73.4,0,2,38,0,GB,InsurTech,mid,false,
EXT-2521,Saunders LLC,vcollins@johnson.org,+1-960-943-8787x535,starter,175.40,,2024-08-30,,2026-04-10,4,31.2,3,9,19,0,DE,LegalTech,small,true,2025-03-28
EXT-2522,"Peters, Singh and Quinn",simmonschris@sherman.net,001-812-837-1067x287,starter,162.90,,2023-10-30,,2026-04-24,3,17.0,3,7,-20,5,US,FinTech,large,false,
EXT-2523,Phillips Group,jennifer48@gilbert-watson.com,(948)939-5894,free,0.00,,2023-12-20,,2026-06-09,19,85.0,0,1,63,0,SG,E-commerce,small,false,
EXT-2524,Mayer Ltd,frankespinoza@smith-butler.com,910.443.3187x5109,growth,304.70,24,2023-08-09,2025-08-01,2026-06-02,17,70.5,0,0,48,0,AU,SaaS,large,false,
EXT-2525,Bell PLC,michaelsmith@hill.org,001-545-696-4883x192,growth,526.59,,2022-10-06,,2025-12-29,5,47.1,6,8,-18,1,IN,LegalTech,small,true,2023-01-28
EXT-2526,Baker Inc,lauramatthews@rivera-ingram.org,+1-449-473-2033x192,growth,310.05,,2023-11-29,,2026-06-08,17,71.3,0,0,77,0,BR,PropTech,mid,false,
EXT-2527,Baxter-Morris,taylorlindsay@ortega-murphy.net,001-513-486-6675x485,starter,82.45,,2023-04-11,,2026-06-07,21,73.9,0,0,60,0,FR,LegalTech,mid,false,
EXT-2528,"Bass, Dawson and Larsen",yhenry@jennings-grant.biz,+1-752-405-7563x9836,starter,167.86,,2022-07-29,,2026-06-11,19,78.3,0,1,35,0,US,LegalTech,mid,false,
EXT-2529,"Cowan, Gonzalez and Ward",adamcollins@bartlett.net,6942047604,free,0.00,,2024-03-06,,2026-05-30,18,97.0,0,0,62,0,GB,LegalTech,small,false,
EXT-2530,"Morrow, Roy and Pennington",ehenry@golden.com,(709)322-2161x070,enterprise,4479.65,24,2023-01-31,2025-01-01,2026-06-12,14,56.4,0,0,36,0,AU,PropTech,large,false,
EXT-2531,"Ramirez, Phelps and Rios",cookemily@hurst-jackson.org,001-458-906-6013x824,growth,919.94,12,2024-08-01,2025-08-01,2026-06-11,24,77.8,1,1,52,0,NL,InsurTech,large,false,
EXT-2532,Hill and Sons,vthompson@collins.com,357-491-9711,enterprise,3051.09,,2023-01-30,,2026-06-08,21,99.9,0,0,61,0,US,HealthTech,large,false,
EXT-2533,"Miller, Stewart and Sims",wangkristina@little.com,001-734-832-4064x242,starter,165.21,,2024-04-12,,2026-06-06,15,59.1,1,1,34,0,CA,SaaS,small,false,
EXT-2534,Conley LLC,gregoryphillips@gonzales.com,(787)620-9628x936,growth,340.76,,2024-11-27,,2026-05-01,2,30.5,3,4,-18,1,IN,PropTech,mid,true,2025-07-04
EXT-2535,Peterson PLC,christopher34@mcdonald.com,727.227.9559x69051,starter,52.20,,2024-02-10,,2026-02-22,3,22.0,1,5,74,1,IN,LegalTech,large,false,
EXT-2536,Fisher LLC,deborah12@torres-owens.com,001-707-997-9966x734,enterprise,4729.93,12,2023-01-02,2024-01-01,2026-06-07,21,70.9,1,1,,0,US,LegalTech,mid,false,
EXT-2537,"Morales, Williams and Hickman",kathrynsantana@rodriguez.org,(790)228-2498x3922,starter,159.61,,2023-11-30,,2026-06-10,24,67.9,0,0,48,0,AU,LegalTech,small,false,
EXT-2538,Parker and Sons,stephen27@hopkins.com,941-423-3613x2850,starter,107.87,,2023-01-11,,2026-06-09,33,78.2,0,1,53,0,CA,InsurTech,small,false,
EXT-2539,Garcia-Pierce,ehale@bennett.com,(925)226-5469x6815,starter,107.09,,2023-01-10,,2026-05-10,25,73.9,0,0,60,0,GB,InsurTech,mid,false,
EXT-2540,Blackwell and Sons,mikemorgan@bishop.com,+1-832-473-0346x1562,enterprise,4366.19,,2023-12-06,,2026-03-26,5,18.9,2,4,-40,2,NL,SaaS,mid,true,2025-06-30
EXT-2541,Collins-Leonard,ajohnson@martin.net,471-851-6025,starter,57.49,,2024-10-04,,2026-06-06,19,58.4,1,1,79,0,SG,LegalTech,large,false,
EXT-2542,"Gibson, Tucker and Choi",dhenderson@coleman-harmon.com,+1-878-357-5851x268,enterprise,2664.05,12,2022-08-16,2023-08-01,2026-03-24,6,2.4,2,3,65,1,NL,LegalTech,small,false,
EXT-2543,Smith Ltd,james97@williams-campbell.com,475.609.5465x4084,starter,86.35,,2022-11-23,,2026-06-12,23,75.5,0,0,53,0,GB,HRTech,small,false,
EXT-2544,Butler-Griffin,cynthia91@dennis-schmidt.biz,621.781.2276,growth,348.14,12,2024-06-04,2025-06-01,2026-06-08,21,68.7,0,0,54,0,AU,PropTech,large,false,
EXT-2545,Barker-Sanchez,uwilliams@johnson-lynch.com,(581)654-6602x4161,starter,60.19,,2024-03-10,,2026-06-07,24,78.3,0,0,61,0,NL,PropTech,mid,false,
EXT-2546,Gilbert-Ryan,heatherwilliams@kennedy.com,880-496-2440x630,growth,316.26,12,2024-02-29,2025-02-01,2026-06-10,25,100.0,1,2,52,0,BR,LegalTech,large,false,
EXT-2547,Adams-George,colton30@nguyen.org,796.795.8678x055,starter,190.55,,2024-03-01,,2026-05-14,4,51.3,0,3,-31,0,IN,InsurTech,small,true,2026-03-04
EXT-2548,Hernandez-Dickerson,sclark@chambers.biz,7916785138,starter,72.17,,2023-12-22,,2026-05-29,18,53.6,3,3,47,0,DE,HRTech,mid,false,
EXT-2549,Potter-Hayes,njohnson@jackson.com,001-548-373-6826x911,growth,626.44,24,2023-12-17,2025-12-01,2026-06-11,18,77.4,0,0,70,1,AU,EdTech,small,false,
EXT-2550,"Roberts, Hancock and Wang",wpierce@barnes.com,451-458-8863x67747,growth,364.03,24,2022-04-30,2024-04-01,2026-06-08,16,75.4,0,0,58,0,SG,FinTech,mid,false,
EXT-2551,Roberts-Patel,kathryn21@carpenter-barnes.biz,(730)593-2998x19960,growth,955.94,,2022-01-11,,2026-06-07,25,64.6,0,0,83,1,CA,E-commerce,large,false,
EXT-2552,Hudson Group,craneandrew@stephenson.com,(675)332-7352,starter,165.33,,2025-02-18,,2026-05-26,6,16.5,0,3,-30,1,AU,E-commerce,small,true,2025-10-28
EXT-2553,Clark Group,msanchez@fritz-robles.info,319.852.3710x06876,growth,853.29,24,2023-01-19,2025-01-01,2026-05-27,25,73.4,0,1,60,0,SG,PropTech,large,false,
EXT-2554,Ware-Medina,gonzalesmaria@carter.com,(768)876-1124x912,free,0.00,,2024-04-19,,2026-06-09,23,74.0,1,6,55,0,CA,InsurTech,small,false,
EXT-2555,"Morgan, Durham and Pope",josephrivera@jones.com,001-645-247-5749x490,starter,121.06,,2025-02-27,,2026-06-09,27,51.4,1,1,63,0,AU,HRTech,mid,false,
EXT-2556,Beard PLC,jennifer42@walters.com,(522)694-6430,free,0.00,,2023-12-02,,2026-06-10,18,63.6,1,2,70,0,IN,LegalTech,mid,false,
EXT-2557,Silva LLC,jennifer86@montgomery-jackson.com,+1-929-885-8567x2872,starter,172.19,,2022-11-29,,2026-03-31,3,22.4,0,10,-7,1,US,EdTech,mid,true,2025-12-29
EXT-2558,Barnett Inc,jeffrey33@ramirez.com,+1-335-777-9083x3506,starter,154.33,,2023-03-28,,2026-06-09,24,57.1,0,2,59,0,DE,LegalTech,large,false,
EXT-2559,"Jones, Tran and Nichols",wallerbrian@mills.com,001-333-472-0948x413,growth,561.79,24,2023-08-16,2025-08-01,2026-06-01,16,84.9,1,1,50,0,AU,MarTech,large,false,
EXT-2560,"Turner, Clark and Sanchez",imarshall@flores.com,571.971.7318,starter,129.12,,2022-04-05,,2026-06-07,27,80.2,0,1,42,0,AU,MarTech,mid,false,
EXT-2561,Hudson-Perkins,cortezscott@lee.info,9466947258,enterprise,3123.54,,2022-02-21,,2026-06-10,13,85.2,0,0,86,0,IN,PropTech,mid,false,
EXT-2562,"Evans, Camacho and Wright",erica84@alexander.info,6583772216,starter,57.94,,2023-04-30,,2026-06-01,20,38.0,0,0,46,0,DE,LegalTech,large,false,
EXT-2563,Peterson-Mcdaniel,jamesrodriguez@lewis.com,487-414-9392x52362,growth,740.71,24,2023-04-23,2025-04-01,2026-05-28,25,72.9,1,2,62,0,CA,InsurTech,mid,false,
EXT-2564,Frye-Zavala,rchan@cantu.com,(224)855-5746x966,growth,663.03,24,2024-03-01,2026-03-01,2026-06-02,24,59.5,1,1,78,0,SG,LegalTech,mid,true,2024-07-22
EXT-2565,Schmitt LLC,theresawang@cardenas.com,+1-944-650-5665x8833,starter,111.29,,2024-04-05,,2026-06-11,20,83.7,0,0,51,0,NL,HRTech,small,false,
EXT-2566,Jones and Sons,jennifer97@harrington.info,649.796.0105,starter,76.27,,2023-04-22,,2026-02-08,2,37.3,4,7,30,2,CA,MarTech,mid,true,2025-08-20
EXT-2567,Mclean-Rodriguez,nicolejones@gutierrez.com,001-638-617-3598,enterprise,3921.01,,2023-01-22,,2026-05-28,15,50.0,0,0,61,0,SG,PropTech,mid,false,
EXT-2568,"Johnson, Barton and Jones",susan57@wilkerson.info,(953)244-9021x666,growth,405.72,12,2024-07-23,2025-07-01,2026-06-07,24,70.1,0,1,88,0,NL,LegalTech,small,false,
EXT-2569,"Brown, Mayo and Brooks",gforbes@tyler-vasquez.org,511-391-8182x81979,starter,85.56,,2023-04-06,,2026-06-03,14,83.0,0,0,96,0,US,LegalTech,large,false,
EXT-2570,"Jordan, Hill and Hayes",debrajones@johnston.biz,5697409600,growth,536.90,,2025-02-23,,2026-06-10,19,73.2,0,0,42,0,GB,FinTech,mid,false,
EXT-2571,Hernandez-Foley,amanda39@barry-espinoza.org,(232)434-2108,free,0.00,,2023-10-26,,2026-04-11,4,5.5,0,5,-21,2,CA,EdTech,mid,true,2023-12-08
EXT-2572,"Bailey, Jones and Harrell",dominiqueharris@coleman.com,550.827.1607,starter,81.34,,2024-06-05,,2026-03-04,7,19.8,2,2,35,1,FR,PropTech,large,true,2026-01-22
EXT-2573,Griffin Group,jamiejames@davis.net,001-781-823-1795,growth,758.84,,2022-12-05,,2026-06-08,9,81.0,0,1,,0,DE,InsurTech,large,false,
EXT-2574,Clark Inc,timothy81@smith-james.biz,(615)754-1643x1670,growth,587.05,,2022-07-05,,2026-06-04,19,63.3,0,0,59,0,SG,HealthTech,mid,false,
EXT-2575,Taylor and Sons,anneanderson@taylor.com,4934459626,growth,694.79,,2022-07-27,,2026-06-06,25,99.4,0,2,57,0,NL,HealthTech,small,false,
EXT-2576,"Sanford, Harmon and Patrick",michaelbuckley@johnson.com,(254)895-0050x7026,starter,146.55,,2022-07-05,,2026-06-04,18,74.4,0,0,54,1,DE,FinTech,mid,false,
EXT-2577,"Sharp, Jackson and Garcia",phyllis16@rodriguez.info,(387)929-0477x42585,growth,852.25,12,2024-03-05,2025-03-01,2026-06-12,18,66.5,0,1,56,0,CA,SaaS,large,false,
EXT-2578,Goodman-Christian,davidrobertson@perez.com,001-664-491-3342x457,growth,885.80,12,2024-10-31,2025-10-01,2026-06-10,25,56.6,0,0,45,0,BR,MarTech,small,false,
EXT-2579,Henderson-Stanley,adkinslauren@williams.com,+1-803-926-5097x7539,starter,68.37,,2024-12-04,,2026-02-22,3,48.4,3,8,-25,3,CA,PropTech,large,true,2025-08-26
EXT-2580,Chavez LLC,rwilson@mack.com,257-487-1584x156,enterprise,4455.03,24,2022-12-14,2024-12-01,2026-06-09,15,73.3,0,2,100,0,US,InsurTech,large,false,
EXT-2581,Perez Group,martinezjennifer@marks.info,(481)282-6832x30358,growth,571.99,,2022-07-01,,2026-06-04,26,47.5,0,2,52,0,GB,EdTech,mid,false,
EXT-2582,"Cox, Hall and Valentine",nicholasgarcia@reid.com,001-928-796-3406x468,growth,989.79,12,2023-01-14,2024-01-01,2026-06-02,26,72.8,1,2,80,0,SG,FinTech,large,false,
EXT-2583,Griffith LLC,jonesjeanette@collins.com,8628272362,starter,66.88,,2024-03-07,,2026-06-11,20,87.0,0,0,,0,IN,SaaS,large,false,
EXT-2584,"Lee, Flowers and Jones",donald61@singh.info,(945)501-8481,starter,52.86,,2024-03-16,,2026-06-10,14,95.3,0,2,53,1,NL,EdTech,small,false,
EXT-2585,"Gonzales, Short and Weaver",whernandez@peterson.biz,717-569-2743x811,enterprise,3220.93,,2023-09-30,,2026-06-05,19,74.4,0,1,,0,BR,LegalTech,large,false,
EXT-2586,"Simpson, Miles and Reynolds",littlemichelle@kirby-oconnor.com,+1-585-864-5101x7397,starter,129.35,,2025-02-22,,2026-06-08,18,80.5,1,1,100,0,IN,FinTech,mid,false,
EXT-2587,"Baker, Osborn and Mckenzie",kcastro@obrien-harrell.biz,7918919113,starter,188.72,,2024-06-22,,2026-02-16,3,75.4,4,5,42,0,BR,FinTech,large,false,
EXT-2588,Higgins-Williams,kphelps@johnson.biz,+1-703-792-0514x6074,enterprise,3952.30,24,2023-12-18,2025-12-01,2026-06-03,15,82.0,0,0,92,0,GB,HRTech,large,false,
EXT-2589,Hill Inc,stephen42@hansen.com,001-365-327-1559x835,starter,83.22,,2024-06-30,,2026-02-23,4,24.2,2,7,39,0,BR,HealthTech,large,false,
